unique_id,unique_reserve,protection_status,depth,visibility,relief_mean,biotic_reef,,,,,,,,,,,
L_2015_DC_01_SXDF_047,Dutch Reserve,open,15,9,0,0,,,,,,,,,,,
L_2015_DC_01_SXDF_057,Dutch Reserve,open,15,10,0,0,,,,,,,,,,,
L_2015_DC_01_SXDF_010,Dutch Reserve,open,16,10,NA,NA,,,,,,,,,,,
L_2015_DC_01_SXDF_012,Dutch Reserve,open,16,9,2.25,50,,,,,,,,,,,
L_2015_DC_01_SXDF_022,Dutch Reserve,open,16,9,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_028,Dutch Reserve,open,16,10,0,0,,,,,,,,,,,
L_2015_DC_01_SXDF_019,Dutch Reserve,open,17,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_020,Dutch Reserve,open,17,10,1.5833,11,,,,,,,,,,,
L_2015_DC_01_SXDF_024,Dutch Reserve,open,17,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_048,Dutch Reserve,open,17,9,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_050,Dutch Reserve,open,17,9,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_008,Dutch Reserve,open,19,10,0,0,,,,,,,,,,,
L_2015_DC_01_SXDF_049,Dutch Reserve,open,19,9,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_005,Dutch Reserve,open,20,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_045,Dutch Reserve,open,20,9,1,0,,,,,,,,,,,
L_2015_DC_01_SXDF_059,Dutch Reserve,open,20,10,0.5,0,,,,,,,,,,,
L_2015_DC_01_SXDF_052,Dutch Reserve,open,21,10,0,0,,,,,,,,,,,
L_2015_DC_01_SXDF_056,Dutch Reserve,open,21,9,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_016,Dutch Reserve,open,23,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_055,Dutch Reserve,open,23,9,2,100,,,,,,,,,,,
L_2015_DC_01_SXDF_058,Dutch Reserve,open,23,10,0,0,,,,,,,,,,,
L_2015_DC_01_SXDF_018,Dutch Reserve,open,24,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_031,Dutch Reserve,open,25,9,1.25,0,,,,,,,,,,,
L_2015_DC_01_SXDF_053,Dutch Reserve,open,25,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_060,Dutch Reserve,open,25,10,1.5,0,,,,,,,,,,,
L_2015_DC_01_SXDF_037,Dutch Reserve,open,27,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_041,Dutch Reserve,open,27,NA,NA,NA,,,,,,,,,,,
L_2015_DC_01_SXDF_051,Dutch Reserve,open,27,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_014,Dutch Reserve,open,28,10,2,0,,,,,,,,,,,
L_2015_DC_01_SXDF_015,Dutch Reserve,open,29,10,2,0,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_009,East Coast,closed,29.7,10,2.3333,5,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_007,East Coast,closed,32,10,1.3333,26,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_038,East Coast,closed,33.1,10,1.2857,0,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_037,East Coast,closed,33.3,10,1.1333,66,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_012,East Coast,closed,33.6,10,0.9333,20,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_006,East Coast,closed,33.7,10,1.6,71,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_005,East Coast,closed,34.3,10,1.4,6,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_011,East Coast,closed,34.6,10,1.2308,10,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_036,East Coast,closed,34.8,10,1.3,20,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_034,East Coast,closed,35.5,10,1.4667,6,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_008,East Coast,closed,35.8,10,1.2,0,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_010,East Coast,closed,36.6,10,2,90,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_035,East Coast,closed,38.1,10,1,0,,,,,,,,,,,
HE_2013_AU-P_01_LHSW_013,East Coast,closed,38.4,10,1.7,70,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_032,East Coast,open,26.1,10,2,20,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_031,East Coast,open,26.5,10,2.0769,22,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_027,East Coast,open,27.4,9,2,5,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_028,East Coast,open,27.4,10,1.5625,6,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_024,East Coast,open,27.7,10,2.4286,14,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_023,East Coast,open,28.2,10,1,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_026,East Coast,open,28.3,10,2.1429,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_030,East Coast,open,28.4,10,1.7895,15,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_029,East Coast,open,28.6,5,0.9,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_018,East Coast,open,29.8,10,1.625,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_014,East Coast,open,30.6,10,2,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_039,East Coast,open,30.8,10,2.2,12,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_043,East Coast,open,31.6,10,2.1818,50,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_019,East Coast,open,32,10,1.8,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_016,East Coast,open,32.2,10,1.8125,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_022,East Coast,open,32.2,10,1.9,100,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_001,East Coast,open,32.4,10,0,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_041,East Coast,open,32.7,10,1.4545,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_025,East Coast,open,32.8,10,2.1176,30,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_042,East Coast,open,33.1,10,1.1538,8,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_003,East Coast,open,33.2,10,2.25,50,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_015,East Coast,open,34.4,10,1.8,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_033,East Coast,open,34.6,10,1.3571,42,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_040,East Coast,open,34.6,10,0.1429,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_021,East Coast,open,34.7,10,1.3,30,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_017,East Coast,open,34.8,10,1.4,6,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_020,East Coast,open,34.9,10,1,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_002,East Coast,open,35.7,10,0.0667,0,,,,,,,,,,,
HE_2013_AU-P_01_LHLH_004,East Coast,open,40.3,10,2.2,26,,,,,,,,,,,
LH_2015_AU-I_01_HAER_007,Easter,closed,5.9,10,2.4545,99,,,,,,,,,,,
LH_2015_AU-I_01_HAER_010,Easter,closed,7.5,7,2.8333,100,,,,,,,,,,,
LH_2015_AU-I_01_HAER_006,Easter,closed,8.8,7,2,100,,,,,,,,,,,
LH_2015_AU-I_01_HAER_009,Easter,closed,10,7,2.6,100,,,,,,,,,,,
LH_2015_AU-I_01_HAER_008,Easter,closed,11.4,10,3,99,,,,,,,,,,,
LH_2015_AU-I_01_HAER_005,Easter,closed,14.7,5,2,27,,,,,,,,,,,
LH_2015_AU-I_01_HAER_003,Easter,closed,20,5,2,100,,,,,,,,,,,
LH_2015_AU-I_01_HAER_004,Easter,closed,21,7,3,100,,,,,,,,,,,
LH_2015_AU-I_01_HAER_001,Easter,closed,22,7,3,11,,,,,,,,,,,
LH_2015_AU-I_01_HAER_002,Easter,closed,25,5,2.8,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_027,Easter,open,5.5,5,3,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_024,Easter,open,6.9,5,2,80,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_016,Easter,open,7.4,5,2.3333,99,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_021,Easter,open,7.5,3,2,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_017,Easter,open,8,5,3,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_028,Easter,open,8.6,5,2,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_025,Easter,open,8.7,5,2,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_018,Easter,open,9,NA,NA,NA,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_022,Easter,open,9.7,5,2,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_019,Easter,open,9.8,7,2.9091,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_029,Easter,open,10.2,5,2.8333,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_026,Easter,open,12,5,2,33,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_030,Easter,open,12.5,3,3,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_020,Easter,open,13,3,2.55,80,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_023,Easter,open,13.4,5,2,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_001,Easter,open,15,NA,NA,NA,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_009,Easter,open,18,3,1.7778,44,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_003,Easter,open,18.9,3,1.8889,77,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_007,Easter,open,19.2,NA,NA,NA,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_012,Easter,open,19.5,1,2,80,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_006,Easter,open,20,3,2,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_008,Easter,open,20,3,2,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_013,Easter,open,20,5,2.1818,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_014,Easter,open,20,1,1.6,0,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_005,Easter,open,21,5,3,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_011,Easter,open,21,3,1.8571,85,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_015,Easter,open,21,3,2,33,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_004,Easter,open,22,7,2.9,80,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_002,Easter,open,22.4,5,3,100,,,,,,,,,,,
LH_2015_AU-I_01_HAEO_010,Easter,open,23,5,3,100,,,,,,,,,,,
FP_2015_BS_01_EXM_032,Exuma Cays,closed,9.1,9,1,40,,,,,,,,,,,
FP_2015_BS_01_EXM_025,Exuma Cays,closed,9.2,9,0.2,14,,,,,,,,,,,
FP_2015_BS_01_EXM_024,Exuma Cays,closed,9.4,9,0,0,,,,,,,,,,,
FP_2015_BS_01_EXM_017,Exuma Cays,closed,9.6,9,0.4,0,,,,,,,,,,,
FP_2015_BS_01_EXM_013,Exuma Cays,closed,9.7,9,0.6667,24,,,,,,,,,,,
FP_2015_BS_01_EXM_022,Exuma Cays,closed,9.7,9,0.1,0,,,,,,,,,,,
FP_2015_BS_01_EXM_016,Exuma Cays,closed,10.1,9,0.3,10,,,,,,,,,,,
FP_2015_BS_01_EXM_009,Exuma Cays,closed,10.2,9,0.1,0,,,,,,,,,,,
FP_2015_BS_01_EXM_020,Exuma Cays,closed,10.5,7,1.0833,32,,,,,,,,,,,
FP_2015_BS_01_EXM_001,Exuma Cays,closed,11,9,2.1,88,,,,,,,,,,,
FP_2015_BS_01_EXM_014,Exuma Cays,closed,11.1,9,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXM_008,Exuma Cays,closed,11.4,10,0.7,10,,,,,,,,,,,
FP_2015_BS_01_EXM_027,Exuma Cays,closed,11.7,9,0.8333,40,,,,,,,,,,,
FP_2015_BS_01_EXM_011,Exuma Cays,closed,12.1,10,1.3,30,,,,,,,,,,,
FP_2015_BS_01_EXM_005,Exuma Cays,closed,12.3,9,1.1429,14,,,,,,,,,,,
FP_2015_BS_01_EXM_007,Exuma Cays,closed,12.4,10,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXM_029,Exuma Cays,closed,12.7,9,0,0,,,,,,,,,,,
FP_2015_BS_01_EXM_003,Exuma Cays,closed,13.2,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXM_026,Exuma Cays,closed,13.5,9,0.8,30,,,,,,,,,,,
FP_2015_BS_01_EXM_018,Exuma Cays,closed,13.7,9,0.7273,0,,,,,,,,,,,
FP_2015_BS_01_EXM_004,Exuma Cays,closed,14.4,9,0.7,0,,,,,,,,,,,
FP_2015_BS_01_EXM_010,Exuma Cays,closed,14.4,10,0,20,,,,,,,,,,,
FP_2015_BS_01_EXM_006,Exuma Cays,closed,15,10,1.3636,30,,,,,,,,,,,
FP_2015_BS_01_EXM_015,Exuma Cays,closed,17.3,9,1.3,12,,,,,,,,,,,
FP_2015_BS_01_EXM_021,Exuma Cays,closed,17.3,10,1.7778,66,,,,,,,,,,,
FP_2015_BS_01_EXM_031,Exuma Cays,closed,18.1,9,0.9,10,,,,,,,,,,,
FP_2015_BS_01_EXM_023,Exuma Cays,closed,18.7,9,0.8571,20,,,,,,,,,,,
FP_2015_BS_01_EXM_019,Exuma Cays,closed,18.8,10,1.0909,9,,,,,,,,,,,
FP_2015_BS_01_EXM_030,Exuma Cays,closed,21.5,9,0,0,,,,,,,,,,,
FP_2015_BS_01_EXN_017,Exuma Cays,open,9.7,7,0.3,0,,,,,,,,,,,
FP_2015_BS_01_EXS_016,Exuma Cays,open,9.8,10,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXN_014,Exuma Cays,open,10,9,0.375,0,,,,,,,,,,,
FP_2015_BS_01_EXN_031,Exuma Cays,open,10,9,0.6667,16,,,,,,,,,,,
FP_2015_BS_01_EXN_012,Exuma Cays,open,10.1,9,0.3846,16,,,,,,,,,,,
FP_2015_BS_01_EXN_026,Exuma Cays,open,10.2,10,2.3333,100,,,,,,,,,,,
FP_2015_BS_01_EXN_024,Exuma Cays,open,10.3,10,2.1538,76,,,,,,,,,,,
FP_2015_BS_01_EXN_030,Exuma Cays,open,10.5,10,2.1,60,,,,,,,,,,,
FP_2015_BS_01_EXS_027,Exuma Cays,open,10.5,10,0.625,50,,,,,,,,,,,
FP_2015_BS_01_EXN_011,Exuma Cays,open,10.6,9,0.3,20,,,,,,,,,,,
FP_2015_BS_01_EXN_018,Exuma Cays,open,10.6,9,1.25,0,,,,,,,,,,,
FP_2015_BS_01_EXN_025,Exuma Cays,open,10.6,9,0.9,30,,,,,,,,,,,
FP_2015_BS_01_EXN_010,Exuma Cays,open,11,10,1.5833,50,,,,,,,,,,,
FP_2015_BS_01_EXN_016,Exuma Cays,open,11.1,9,1.1,0,,,,,,,,,,,
FP_2015_BS_01_EXS_014,Exuma Cays,open,11.1,10,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXN_015,Exuma Cays,open,11.2,9,0.1,0,,,,,,,,,,,
FP_2015_BS_01_EXN_022,Exuma Cays,open,11.3,7,1,30,,,,,,,,,,,
FP_2015_BS_01_EXS_024,Exuma Cays,open,11.4,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXS_013,Exuma Cays,open,11.6,10,0.6667,20,,,,,,,,,,,
FP_2015_BS_01_EXN_021,Exuma Cays,open,11.7,9,2.2,80,,,,,,,,,,,
FP_2015_BS_01_EXN_029,Exuma Cays,open,11.7,10,1.6364,54,,,,,,,,,,,
FP_2015_BS_01_EXS_018,Exuma Cays,open,11.7,10,2,83,,,,,,,,,,,
FP_2015_BS_01_EXN_013,Exuma Cays,open,12.1,9,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXS_019,Exuma Cays,open,12.2,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXN_019,Exuma Cays,open,12.3,9,0.1818,0,,,,,,,,,,,
FP_2015_BS_01_EXS_011,Exuma Cays,open,12.3,10,1.3333,66,,,,,,,,,,,
FP_2015_BS_01_EXN_003,Exuma Cays,open,12.6,9,0.8,12,,,,,,,,,,,
FP_2015_BS_01_EXN_009,Exuma Cays,open,12.6,9,1.2,80,,,,,,,,,,,
FP_2015_BS_01_EXN_032,Exuma Cays,open,12.6,7,0.4,0,,,,,,,,,,,
FP_2015_BS_01_EXS_020,Exuma Cays,open,12.6,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXS_022,Exuma Cays,open,12.6,10,0.6667,0,,,,,,,,,,,
FP_2015_BS_01_EXS_007,Exuma Cays,open,12.7,9,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXN_027,Exuma Cays,open,12.8,10,2.0909,81,,,,,,,,,,,
FP_2015_BS_01_EXN_020,Exuma Cays,open,13,9,0.75,0,,,,,,,,,,,
FP_2015_BS_01_EXS_004,Exuma Cays,open,13,10,0.8,50,,,,,,,,,,,
FP_2015_BS_01_EXN_028,Exuma Cays,open,13.2,9,1,0,,,,,,,,,,,
FP_2015_BS_01_EXN_005,Exuma Cays,open,13.7,9,1.3,50,,,,,,,,,,,
FP_2015_BS_01_EXN_001,Exuma Cays,open,13.9,9,0.6,0,,,,,,,,,,,
FP_2015_BS_01_EXS_009,Exuma Cays,open,14,9,1,23,,,,,,,,,,,
FP_2015_BS_01_EXS_026,Exuma Cays,open,14.1,9,0.7,50,,,,,,,,,,,
FP_2015_BS_01_EXS_032,Exuma Cays,open,14.1,10,0.2,0,,,,,,,,,,,
FP_2015_BS_01_EXS_002,Exuma Cays,open,14.3,9,0.5,0,,,,,,,,,,,
FP_2015_BS_01_EXS_021,Exuma Cays,open,14.4,10,0.8889,0,,,,,,,,,,,
FP_2015_BS_01_EXN_007,Exuma Cays,open,14.6,10,1,0,,,,,,,,,,,
FP_2015_BS_01_EXS_029,Exuma Cays,open,14.8,9,0.6,10,,,,,,,,,,,
FP_2015_BS_01_EXS_031,Exuma Cays,open,14.8,10,1.1,30,,,,,,,,,,,
FP_2015_BS_01_EXN_023,Exuma Cays,open,14.9,9,0.6,10,,,,,,,,,,,
FP_2015_BS_01_EXS_006,Exuma Cays,open,15,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXS_023,Exuma Cays,open,15,9,0.4444,22,,,,,,,,,,,
FP_2015_BS_01_EXS_017,Exuma Cays,open,15.7,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXS_028,Exuma Cays,open,16,10,0.3,0,,,,,,,,,,,
FP_2015_BS_01_EXS_003,Exuma Cays,open,16.1,10,0.5,22,,,,,,,,,,,
FP_2015_BS_01_EXS_012,Exuma Cays,open,16.2,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXS_025,Exuma Cays,open,16.8,10,0.9333,28,,,,,,,,,,,
FP_2015_BS_01_EXN_008,Exuma Cays,open,17.1,9,0.7,10,,,,,,,,,,,
FP_2015_BS_01_EXS_015,Exuma Cays,open,18,10,0.6154,15,,,,,,,,,,,
FP_2015_BS_01_EXS_030,Exuma Cays,open,18.4,10,0.375,0,,,,,,,,,,,
FP_2015_BS_01_EXN_006,Exuma Cays,open,18.8,9,1.5833,0,,,,,,,,,,,
FP_2015_BS_01_EXS_008,Exuma Cays,open,19.1,10,0.4286,20,,,,,,,,,,,
FP_2015_BS_01_EXS_010,Exuma Cays,open,20.3,10,0,0,,,,,,,,,,,
FP_2015_BS_01_EXS_001,Exuma Cays,open,21.2,10,0.5455,9,,,,,,,,,,,
FP_2015_BS_01_EXN_004,Exuma Cays,open,21.8,9,0.6364,0,,,,,,,,,,,
FP_2015_BS_01_EXN_002,Exuma Cays,open,24.1,9,1.2308,0,,,,,,,,,,,
FP_2015_BS_01_EXS_005,Exuma Cays,open,25.1,10,0,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_057,Fernando,closed,10,7,3.9167,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_016,Fernando,closed,11,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_010,Fernando,closed,12,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_010,Fernando,closed,12,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_010,Fernando,closed,12,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_049,Fernando,closed,13,5,4,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_058,Fernando,closed,13,7,1.3,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_005,Fernando,closed,14,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_005,Fernando,closed,14,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_005,Fernando,closed,14,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_045,Fernando,closed,15,7,4,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_045,Fernando,closed,15,7,4,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_056,Fernando,closed,15,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_056,Fernando,closed,15,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_059,Fernando,closed,15,9,1.75,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_009,Fernando,closed,16,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_048,Fernando,closed,16,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_048,Fernando,closed,16,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_050,Fernando,closed,16,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_001,Fernando,closed,18,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_025,Fernando,closed,18,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_002,Fernando,closed,20,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_002,Fernando,closed,20,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_044,Fernando,closed,21,7,4,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_055,Fernando,closed,21,7,0,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_013,Fernando,closed,22,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_013,Fernando,closed,22,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_014,Fernando,closed,22,7,2.95,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_014,Fernando,closed,22,7,2.95,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_007,Fernando,closed,23,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_046,Fernando,closed,23,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_011,Fernando,closed,24,9,3,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_011,Fernando,closed,24,9,3,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_011,Fernando,closed,24,9,3,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_032,Fernando,closed,24,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_034,Fernando,closed,24,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_006,Fernando,closed,25,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_047,Fernando,closed,25,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_012,Fernando,closed,26,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_012,Fernando,closed,26,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_033,Fernando,closed,26,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_041,Fernando,closed,27,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_042,Fernando,closed,27,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_043,Fernando,closed,28,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_043,Fernando,closed,28,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNNP_043,Fernando,closed,28,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_066,Fernando,open,4,7,2.6,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_022,Fernando,open,7.6,7,2,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_067,Fernando,open,8,7,2.2,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_068,Fernando,open,8.5,9,2,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_068,Fernando,open,8.5,9,2,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_064,Fernando,open,9,7,1.9,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_003,Fernando,open,10,7,1.9,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_070,Fernando,open,10,7,4,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_070,Fernando,open,10,7,4,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_029,Fernando,open,11,7,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_069,Fernando,open,11,7,3,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_071,Fernando,open,11.5,9,1.7,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_063,Fernando,open,12,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_004,Fernando,open,14,9,0.2,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_020,Fernando,open,14,9,3.4444,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_020,Fernando,open,14,9,3.4444,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_051,Fernando,open,14.8,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_021,Fernando,open,16,5,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_017,Fernando,open,17,9,4,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_017,Fernando,open,17,9,4,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_008,Fernando,open,19,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_054,Fernando,open,19,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_030,Fernando,open,19.4,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_031,Fernando,open,20,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_052,Fernando,open,20.2,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_052,Fernando,open,20.2,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_019,Fernando,open,21,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_019,Fernando,open,21,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_053,Fernando,open,21,NA,NA,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_023,Fernando,open,24,7,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_035,Fernando,open,25,7,0.0833,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_037,Fernando,open,25,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_038,Fernando,open,26,9,0,0,,,,,,,,,,,
FP_2017_BR_01_FNAP_036,Fernando,open,27,9,3,28,,,,,,,,,,,
FP_2017_ID_03_GITC_038,Gili Matra,closed,4.5,9,1.7,36,,,,,,,,,,,
FP_2017_ID_03_GITC_005,Gili Matra,closed,4.9,9,0,0,,,,,,,,,,,
